t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_H2S(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_N2(bar)
7.0288700000e+05,1.7173239963e+03,1.7438883045e+03,1.1766860000e+01,4.0555072828e+02,5.9454738912e+02,1.1920312213e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.3866860809e+18,2.6290644879e+20,0.0000000000e+00,3.4076057552e+20,1.2803798525e+20,1.6911245114e+21,4.4165188682e+02,3.2467410527e+02,1.0877238703e+02,4.4274376741e+00,3.7779521845e+00,4.0868139635e-07,4.2518622503e-06,2.4380731884e-02,6.2087560437e+06,5.7277445917e+06,9.9999964544e+21,9.7053769542e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.1660300000e+05,1.7173237895e+03,1.7425268991e+03,9.7300250000e+00,4.0559849402e+02,5.9455717970e+02,1.1926423105e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.3850270236e+18,2.6281639430e+20,0.0000000000e+00,3.4073189401e+20,1.2802200136e+20,1.6907639034e+21,4.4155290085e+02,3.2461945252e+02,1.0873039883e+02,4.4257285994e+00,3.7773162377e+00,4.0838611473e-07,4.2518622503e-06,2.4379671336e-02,6.2087537379e+06,5.7476812902e+06,9.9999964396e+21,9.7053769542e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.2757600000e+05,1.7173220128e+03,1.7414328051e+03,9.7714010000e+00,4.0596025363e+02,5.9456501229e+02,1.1884122933e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.3709101642e+18,2.6275714453e+20,0.0000000000e+00,3.4031707049e+20,1.2840108684e+20,1.6935829684e+21,4.4221872730e+02,3.2537387164e+02,1.0863683598e+02,4.4219202461e+00,3.7860947615e+00,4.0993345510e-07,4.2518622503e-06,2.4364185256e-02,6.2086891927e+06,5.7476812902e+06,1.2385915758e+09,9.6823167826e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.3635500000e+05,1.7173282283e+03,1.7405235735e+03,1.0126750000e+01,4.0472401514e+02,5.9457127879e+02,1.1849478532e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.3513086805e+18,2.6271811366e+20,0.0000000000e+00,3.3972735786e+20,1.2896214769e+20,1.6978823920e+21,4.4324145861e+02,3.2650188036e+02,1.0852306386e+02,4.4172893006e+00,3.7992204248e+00,4.1234841015e-07,4.2518622503e-06,2.4342285259e-02,6.2090338194e+06,5.7476812902e+06,1.4536309345e+09,9.6488280994e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.5040100000e+05,1.7173292213e+03,1.7392612294e+03,8.8836350000e+00,4.0453561275e+02,5.9458130490e+02,1.1801221709e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.3238325565e+18,2.6265190432e+20,0.0000000000e+00,3.3889693919e+20,1.2974657837e+20,1.7038631024e+21,4.4466244233e+02,3.2807495592e+02,1.0835933199e+02,4.4106248091e+00,3.8175249467e+00,4.1570321360e-07,4.2518622503e-06,2.4311686303e-02,6.2093426462e+06,5.7476812902e+06,1.8175101442e+09,9.6021392086e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.6163800000e+05,1.7173345217e+03,1.7382772518e+03,8.6850280000e+00,4.0348375059e+02,5.9458932593e+02,1.1761915007e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.3014574439e+18,2.6259947699e+20,0.0000000000e+00,3.3821457464e+20,1.3039199150e+20,1.7087892557e+21,4.4583316734e+02,3.2936877439e+02,1.0822658670e+02,4.4052215857e+00,3.8325799949e+00,4.1847518852e-07,4.2518622503e-06,2.4286751163e-02,6.2097083826e+06,5.7676472193e+06,2.1651816139e+09,9.5639654347e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.7062700000e+05,1.7173395346e+03,1.7375950709e+03,7.6249630000e+00,4.0248798172e+02,5.9459574234e+02,1.1731458235e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.2839269627e+18,2.6255726122e+20,0.0000000000e+00,3.3767658598e+20,1.3090031356e+20,1.7126666389e+21,4.4675451243e+02,3.3038692677e+02,1.0812218171e+02,4.4009719175e+00,3.8444273550e+00,4.2066018966e-07,4.2518622503e-06,2.4267223229e-02,6.2100683363e+06,5.7676472193e+06,2.4456383369e+09,9.5340277636e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.7781900000e+05,1.7173372501e+03,1.7371285399e+03,6.6223850000e+00,4.0294944113e+02,5.9460087602e+02,1.1709697437e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.2712839872e+18,2.6252215791e+20,0.0000000000e+00,3.3728772166e+20,1.3126537354e+20,1.7154387472e+21,4.4741252536e+02,3.3111659992e+02,1.0804516575e+02,4.3978370836e+00,3.8529179312e+00,4.2221936892e-07,4.2518622503e-06,2.4253180163e-02,6.2100125782e+06,5.7676472193e+06,2.6586358136e+09,9.5125498553e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.8357200000e+05,1.7173371875e+03,1.7367270963e+03,7.0792690000e+00,4.0296465299e+02,5.9460498255e+02,1.1751867006e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.2706125128e+18,2.6248467566e+20,0.0000000000e+00,3.3727569018e+20,1.3125832753e+20,1.7152855711e+21,4.4737058792e+02,3.3109297765e+02,1.0802783104e+02,4.3971314966e+00,3.8526430593e+00,4.2209139675e-07,4.2518622503e-06,2.4252751740e-02,6.2100113055e+06,5.7676472193e+06,2.8570904338e+09,9.5125498553e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.9277700000e+05,1.7173370864e+03,1.7360845829e+03,7.0918000000e+00,4.0298916835e+02,5.9461155314e+02,1.1724728562e-01,4.2518622503e-06,4.2518622503e-06,1.0000000000e-02,0.0000000000e+00,4.2695381825e+18,2.6242470474e+20,0.0000000000e+00,3.3725643808e+20,1.3124705329e+20,1.7150404860e+21,4.4730348733e+02,3.3105518036e+02,1.0800009645e+02,4.3960025966e+00,3.8522032449e+00,4.2188668994e-07,4.2518622503e-06,2.4252066163e-02,6.2100092999e+06,5.7676472193e+06,3.2068203267e+09,9.5125498553e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.0750500000e+05,1.7172104172e+03,1.7350566270e+03,7.1120250000e+00,4.0137789063e+02,5.9462206610e+02,1.1681854165e-01,4.2411463394e-06,4.2411463394e-06,1.0000000000e-02,0.0000000000e+00,4.2590418265e+18,2.6233753393e+20,0.0000000000e+00,3.3694581086e+20,1.3150883393e+20,1.7168712692e+21,4.4772887288e+02,3.3156394278e+02,1.0791584478e+02,4.3914288092e+00,3.8576518351e+00,4.2309386014e-07,4.2411463394e-06,2.4240952237e-02,6.2104054194e+06,5.7876423828e+06,3.8600095531e+09,9.4964941418e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.1928700000e+05,1.7165955963e+03,1.7344432157e+03,5.4922040000e+00,4.0212744377e+02,5.9463047616e+02,1.1655341381e-01,4.1928712466e-06,4.1928712466e-06,1.0000000000e-02,0.0000000000e+00,4.2434405381e+18,2.6227504747e+20,0.0000000000e+00,3.3646385385e+20,1.3195164592e+20,1.7202039053e+21,4.4851646979e+02,3.3244895592e+02,1.0781938338e+02,4.3823205154e+00,3.8658053560e+00,4.2606894303e-07,4.1928712466e-06,2.4223935484e-02,6.2101569893e+06,5.7876423828e+06,4.3131322349e+09,9.4702799953e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.2871300000e+05,1.7160438281e+03,1.7338802020e+03,6.2346600000e+00,4.0030717306e+02,5.9463720449e+02,1.1631895173e-01,4.1490154226e-06,4.1490154226e-06,1.0000000000e-02,0.0000000000e+00,4.2299149823e+18,2.6222618677e+20,0.0000000000e+00,3.3604250852e+20,1.3234160447e+20,1.7231557187e+21,4.4921496527e+02,3.3322975886e+02,1.0773802601e+02,4.3742628184e+00,3.8729130039e+00,4.2876075349e-07,4.1490154226e-06,2.4209141156e-02,6.2104801118e+06,5.7876423828e+06,4.7768262210e+09,9.4473329129e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.3625400000e+05,1.7157419505e+03,1.7335789682e+03,4.4081260000e+00,4.0066631946e+02,5.9464258728e+02,1.1617351213e-01,4.1257275206e-06,4.1257275206e-06,1.0000000000e-02,0.0000000000e+00,4.2211368418e+18,2.6218509780e+20,0.0000000000e+00,3.3577059555e+20,1.3258835021e+20,1.7249949319e+21,4.4964872499e+02,3.3372059207e+02,1.0768115301e+02,4.3694141731e+00,3.8775611857e+00,4.3034139649e-07,4.1257275206e-06,2.4199605103e-02,6.2103586397e+06,5.7876423828e+06,5.0455254172e+09,9.4327440279e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.4228700000e+05,1.7154926879e+03,1.7333204872e+03,4.7628940000e+00,3.9902093034e+02,5.9464689368e+02,1.1603707553e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2130233176e+18,2.6215334691e+20,0.0000000000e+00,3.3551710844e+20,1.3282167769e+20,1.7267517390e+21,4.5006413917e+02,3.3418616253e+02,1.0763071894e+02,4.3651901680e+00,3.8820629856e+00,4.3180914166e-07,4.1058423456e-06,2.4190730101e-02,6.2107334676e+06,5.7876423828e+06,5.2883728744e+09,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.4711300000e+05,1.7154926365e+03,1.7528777485e+03,3.1131420000e+00,3.9903345514e+02,5.9465033850e+02,1.1684140385e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2124698298e+18,2.6212202488e+20,0.0000000000e+00,3.3550701318e+20,1.3281562305e+20,1.7266224235e+21,4.5002878011e+02,3.3416605242e+02,1.0761628885e+02,4.3646049251e+00,3.8818293771e+00,4.3169928793e-07,4.1058423456e-06,2.4190377102e-02,6.2107323167e+06,5.6681098572e+06,9.9999940909e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.5144900000e+05,1.7154925901e+03,1.7528301947e+03,3.1234170000e+00,3.9904475550e+02,5.9465343358e+02,1.1738161689e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2119725589e+18,2.6209388385e+20,0.0000000000e+00,3.3549794246e+20,1.3281018293e+20,1.7265062381e+21,4.4999701133e+02,3.3414798372e+02,1.0760332446e+02,4.3640791270e+00,3.8816194826e+00,4.3160060375e-07,4.1058423456e-06,2.4190059928e-02,6.2107312977e+06,5.6681098572e+06,9.9999954012e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.5580600000e+05,1.7154925435e+03,1.7527405468e+03,3.1326960000e+00,3.9905611285e+02,5.9465654361e+02,1.1733361442e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2114728967e+18,2.6206560721e+20,0.0000000000e+00,3.3548882738e+20,1.3280471627e+20,1.7263894902e+21,4.4996508885e+02,3.3412982716e+02,1.0759029778e+02,4.3635508029e+00,3.8814085674e+00,4.3150145659e-07,4.1058423456e-06,2.4189741200e-02,6.2107302739e+06,5.6681098572e+06,9.9999952709e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.6277700000e+05,1.7154924690e+03,1.7525698394e+03,3.1420230000e+00,3.9907426171e+02,5.9466151958e+02,1.1723503971e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2106734895e+18,2.6202036702e+20,0.0000000000e+00,3.3547424291e+20,1.3279596964e+20,1.7262027002e+21,4.4991401479e+02,3.3410077702e+02,1.0756945659e+02,4.3627055443e+00,3.8810711074e+00,4.3134285695e-07,4.1058423456e-06,2.4189231202e-02,6.2107286312e+06,5.6681098572e+06,9.9999953184e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.7393100000e+05,1.7154923498e+03,1.7522720307e+03,3.1569220000e+00,3.9910331300e+02,5.9466948134e+02,1.1707193250e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2093944666e+18,2.6194798298e+20,0.0000000000e+00,3.3545090501e+20,1.3278197397e+20,1.7259038285e+21,4.4983229452e+02,3.3405429393e+02,1.0753611174e+02,4.3613531739e+00,3.8805311381e+00,4.3108916842e-07,4.1058423456e-06,2.4188415053e-02,6.2107260086e+06,5.6681098572e+06,9.9999955350e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.9177700000e+05,1.7154921584e+03,1.7517704957e+03,3.1807750000e+00,3.9914989702e+02,5.9468221994e+02,1.1682479166e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2073482674e+18,2.6183217850e+20,0.0000000000e+00,3.3541356029e+20,1.3275957994e+20,1.7254256524e+21,4.4970154793e+02,3.3397991958e+02,1.0748276698e+02,4.3591896649e+00,3.8796671708e+00,4.3068348062e-07,4.1058423456e-06,2.4187108927e-02,6.2107218494e+06,5.6879588765e+06,9.9999957967e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.2033100000e+05,1.7154918524e+03,1.7509369164e+03,3.2190410000e+00,3.9922440468e+02,5.9470260193e+02,1.1641055136e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.2040747926e+18,2.6164690760e+20,0.0000000000e+00,3.3535379529e+20,1.3272374526e+20,1.7246605801e+21,4.4949235794e+02,3.3386091108e+02,1.0739742900e+02,4.3557286037e+00,3.8782847124e+00,4.3003489508e-07,4.1058423456e-06,2.4185018289e-02,6.2107151970e+06,5.6879588765e+06,9.9999960144e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.6601700000e+05,1.7154877569e+03,1.7495505867e+03,3.2802390000e+00,4.0006511905e+02,5.9473521287e+02,1.1628196733e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1988385341e+18,2.6135052513e+20,0.0000000000e+00,3.3525813984e+20,1.3266640075e+20,1.7234365265e+21,4.4915767604e+02,3.3367047900e+02,1.0726092744e+02,4.3501924958e+00,3.8760725641e+00,4.2899850808e-07,4.1058423456e-06,2.4181671227e-02,6.2106289247e+06,5.6879588765e+06,9.9999972623e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0025660000e+06,1.7154873656e+03,1.7480798978e+03,4.0993400000e+00,4.0016042121e+02,5.9476130179e+02,1.1621341003e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1946512690e+18,2.6111349306e+20,0.0000000000e+00,3.3518158357e+20,1.3262050958e+20,1.7224573547e+21,4.4888995796e+02,3.3351810896e+02,1.0715177626e+02,4.3457656403e+00,3.8743025624e+00,4.2817063460e-07,4.1058423456e-06,2.4178992561e-02,6.2106204043e+06,5.7078371211e+06,9.9999972729e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0318050000e+06,1.7154870520e+03,1.7468718842e+03,4.1776070000e+00,4.0023676028e+02,5.9478217275e+02,1.1564779132e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1913024313e+18,2.6092390675e+20,0.0000000000e+00,3.3512031554e+20,1.3258378513e+20,1.7216740297e+21,4.4867579205e+02,3.3339619218e+02,1.0706448371e+02,4.3422253071e+00,3.8728863200e+00,4.2750909856e-07,4.1058423456e-06,2.4176848888e-02,6.2106136187e+06,5.7078371211e+06,9.9999972667e+21,9.4190549315e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0551960000e+06,1.7154914373e+03,1.7458856356e+03,4.2403180000e+00,3.9937288409e+02,5.9479886938e+02,1.1521678430e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1766227983e+18,2.6078426457e+20,0.0000000000e+00,3.3468062306e+20,1.3294506176e+20,1.7241434372e+21,4.4924661783e+02,3.3409005855e+02,1.0693849267e+02,4.3371154756e+00,3.8809465967e+00,4.2878524068e-07,4.1058423456e-06,2.4161328871e-02,6.2109700818e+06,5.7277445917e+06,9.9999972560e+21,9.3969233331e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0739090000e+06,1.7154912372e+03,1.7452884807e+03,3.3632570000e+00,3.9942163777e+02,5.9481222683e+02,1.1551691644e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1744889319e+18,2.6066305439e+20,0.0000000000e+00,3.3464139143e+20,1.3292141390e+20,1.7236413046e+21,4.4910937690e+02,3.3401173833e+02,1.0688274282e+02,4.3348544231e+00,3.8800367924e+00,4.2836079308e-07,4.1058423456e-06,2.4159962268e-02,6.2109656901e+06,5.7277445917e+06,9.9999972462e+21,9.3969233331e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0888790000e+06,1.7154910766e+03,1.7448031628e+03,3.4032890000e+00,3.9946072237e+02,5.9482291251e+02,1.1526865936e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1727821328e+18,2.6056609881e+20,0.0000000000e+00,3.3461000083e+20,1.3290249303e+20,1.7232396111e+21,4.4899958894e+02,3.3394907819e+02,1.0683815140e+02,4.3330459242e+00,3.8793089028e+00,4.2802144351e-07,4.1058423456e-06,2.4158868817e-02,6.2109621894e+06,5.7277445917e+06,9.9999972384e+21,9.3969233331e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1008550000e+06,1.7154913785e+03,1.7444100492e+03,3.4353960000e+00,3.9940625567e+02,5.9483146105e+02,1.1506546097e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1671592507e+18,2.6049279835e+20,0.0000000000e+00,3.3444577234e+20,1.3302646642e+20,1.7240206966e+21,4.4917602200e+02,3.3418066854e+02,1.0678255852e+02,4.3307912382e+00,3.8819991648e+00,4.2839227801e-07,4.1058423456e-06,2.4153092393e-02,6.2109681854e+06,5.7277445917e+06,9.9999972318e+21,9.3890562258e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1200170000e+06,1.7154964633e+03,1.7437940221e+03,3.3750180000e+00,3.9840090054e+02,5.9484513898e+02,1.1476183447e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1481171429e+18,2.6038561257e+20,0.0000000000e+00,3.3385241523e+20,1.3355536245e+20,1.7278898393e+21,4.5008620143e+02,3.3522020433e+02,1.0664663894e+02,4.3252787337e+00,3.8940748994e+00,4.3051294055e-07,4.1058423456e-06,2.4132278597e-02,6.2113371322e+06,5.7277445917e+06,9.9999972207e+21,9.3578551891e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1353470000e+06,1.7154937539e+03,1.7434836832e+03,2.3580700000e+00,3.9895099787e+02,5.9485608164e+02,1.1458996069e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1366221615e+18,2.6029625446e+20,0.0000000000e+00,3.3349845515e+20,1.3385759360e+20,1.7300273910e+21,4.5058477542e+02,3.3580682747e+02,1.0655547272e+02,4.3215812960e+00,3.9008893886e+00,4.3165171238e-07,4.1058423456e-06,2.4119926650e-02,6.2112786203e+06,5.7277445917e+06,9.9999972126e+21,9.3397651654e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1476110000e+06,1.7154936235e+03,1.7431572502e+03,2.8999480000e+00,3.9898279358e+02,5.9486483575e+02,1.1500371625e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1352393705e+18,2.6021703098e+20,0.0000000000e+00,3.3347273397e+20,1.3384186293e+20,1.7296970429e+21,4.5049455947e+02,3.3575503104e+02,1.0651912890e+02,4.3201072961e+00,3.9002876969e+00,4.3137138079e-07,4.1058423456e-06,2.4119040698e-02,6.2112756770e+06,5.7277445917e+06,9.9999972065e+21,9.3397651654e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1574220000e+06,1.7154935193e+03,1.7428929335e+03,2.9260270000e+00,3.9900820222e+02,5.9487183891e+02,1.1486918070e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1341332653e+18,2.6015365775e+20,0.0000000000e+00,3.3345215482e+20,1.3382927732e+20,1.7294327706e+21,4.5042238898e+02,3.3571359233e+02,1.0649005754e+02,4.3189282457e+00,3.8998063255e+00,4.3114720663e-07,4.1058423456e-06,2.4118331868e-02,6.2112733151e+06,5.7476812902e+06,9.9999972015e+21,9.3397651654e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1731190000e+06,1.7154904745e+03,1.7424659101e+03,2.9468630000e+00,3.9962480179e+02,5.9488304351e+02,1.1462939569e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1323637103e+18,2.6005227018e+20,0.0000000000e+00,3.3341922564e+20,1.3380914000e+20,1.7290099571e+21,4.5030692286e+02,3.3564729061e+02,1.0644354957e+02,4.3170420172e+00,3.8990361336e+00,4.3078870184e-07,4.1058423456e-06,2.4117197540e-02,6.2111932654e+06,5.7476812902e+06,9.9999971930e+21,9.3397651654e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1856770000e+06,1.7155010515e+03,1.7420343605e+03,3.5558310000e+00,3.9751640494e+02,5.9489200747e+02,1.1441693229e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1251929453e+18,2.5997692533e+20,0.0000000000e+00,3.3320241556e+20,1.3398349189e+20,1.7301809158e+21,4.5057630886e+02,3.3597953483e+02,1.0637943226e+02,4.3144416047e+00,3.9028956381e+00,4.3138196219e-07,4.1058423456e-06,2.4109655592e-02,6.2116942456e+06,5.7476812902e+06,9.9999971853e+21,9.3290757616e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1957230000e+06,1.7154976716e+03,1.7419380334e+03,1.4404120000e+00,3.9819780297e+02,5.9489917837e+02,1.1432790028e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1187864479e+18,2.5991733779e+20,0.0000000000e+00,3.3300634965e+20,1.3414554666e+20,1.7312965653e+21,4.5083469669e+02,3.3629092499e+02,1.0632501949e+02,4.3122347807e+00,3.9065128921e+00,4.3196089369e-07,4.1058423456e-06,2.4102848025e-02,6.2116281463e+06,5.7476812902e+06,9.9999971797e+21,9.3192686556e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2037600000e+06,1.7154980970e+03,1.7417973166e+03,2.1164030000e+00,3.9811686206e+02,5.9490491523e+02,1.1423963794e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1128488717e+18,2.5987050802e+20,0.0000000000e+00,3.3282216676e+20,1.3430249588e+20,1.7324054875e+21,4.5109328078e+02,3.3659520677e+02,1.0627770602e+02,4.3103158832e+00,3.9100475718e+00,4.3255037265e-07,4.1058423456e-06,2.4096464023e-02,6.2116369516e+06,5.7476812902e+06,9.9999971760e+21,9.3099033223e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2101900000e+06,1.7154952315e+03,1.7416911127e+03,2.0313230000e+00,3.9869357046e+02,5.9490950502e+02,1.1417314242e-01,4.1058423456e-06,4.1058423456e-06,1.0000000000e-02,0.0000000000e+00,4.1083280055e+18,2.5983283167e+20,0.0000000000e+00,3.3268218076e+20,1.3442067414e+20,1.7332341661e+21,4.5128613687e+02,3.3682366917e+02,1.0624093703e+02,4.3088246394e+00,3.9127014980e+00,4.3298790189e-07,4.1058423456e-06,2.4091620181e-02,6.2115676482e+06,5.7476812902e+06,9.9999971732e+21,9.3028309583e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
