t(yr),T_surf(K),T_pot(K),phi(vol_frac),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),mmw(kg/mol),p_surf(bar),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),fO2_liquid(bar),fO2_solid(bar),R_trans(m),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),thick_surf_bl(m)
3.5663140000e+06,1.7855597072e+03,1.8213255235e+03,2.2698443326e-01,0.0000000000e+00,1.3078364232e+19,2.5300159839e+20,0.0000000000e+00,4.4139667682e+20,2.8300881948e+19,8.8097044018e+20,3.3111707502e-02,2.3211325155e+02,9.1693706848e+01,1.3313019941e+02,1.4494131178e-05,1.1331949499e+00,3.0376979982e-08,6.1561358181e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4494131178e-05,0.0000000000e+00,6.5021341604e+06,1.5082580000e+01,2.4141232353e+02,3.4067625914e+02,1.0000000000e-02
3.6254430000e+06,1.7855597072e+03,1.8271107142e+03,2.2643705604e-01,0.0000000000e+00,1.3036043494e+19,2.5295324676e+20,0.0000000000e+00,4.4125549957e+20,2.8431916535e+19,8.8187167268e+20,3.3082274865e-02,2.3230974444e+02,9.2036370666e+01,1.3298644126e+02,1.4494131178e-05,1.1374297542e+00,3.0571397064e-08,6.1494882303e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4494131178e-05,0.0000000000e+00,6.5023530756e+06,1.4296210000e+01,2.4130452079e+02,3.4069690587e+02,1.0000000000e-02
3.7141360000e+06,1.7855597072e+03,1.8219060334e+03,2.2269117961e-01,0.0000000000e+00,1.2717621664e+19,2.5313609611e+20,0.0000000000e+00,4.4011289239e+20,2.9559285386e+19,8.9118562274e+20,3.2847809460e-02,2.3443144783e+02,9.5007595441e+01,1.3213936988e+02,1.4494131178e-05,1.1741495797e+00,3.2369637591e-08,6.1103184062e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4494131178e-05,0.0000000000e+00,6.5042579654e+06,1.4174650000e+01,2.4043218670e+02,3.4072787578e+02,1.0000000000e-02
3.7850910000e+06,1.7837332379e+03,1.8180433538e+03,2.1982707817e-01,0.0000000000e+00,1.2476341933e+19,2.5326948053e+20,0.0000000000e+00,4.3919998180e+20,3.0459596835e+19,8.9864244687e+20,3.2667029563e-02,2.3612705039e+02,9.7364382092e+01,1.3150057970e+02,1.4043435575e-05,1.2013847553e+00,3.4067144449e-08,6.0606897690e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4043435575e-05,0.0000000000e+00,6.5055034942e+06,1.3281670000e+01,2.3953730712e+02,3.4075265196e+02,1.0000000000e-02
3.8418550000e+06,1.7837332379e+03,1.8245166080e+03,2.1973374350e-01,0.0000000000e+00,1.2471655858e+19,2.5318821989e+20,0.0000000000e+00,4.3918920197e+20,3.0460040189e+19,8.9843420833e+20,3.2664950554e-02,2.3606932403e+02,9.7359602683e+01,1.3145002186e+02,1.4043435575e-05,1.2013257818e+00,3.4050703506e-08,6.0583596245e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4043435575e-05,0.0000000000e+00,6.5055077372e+06,1.2370270000e+01,2.3954174752e+02,3.4077247287e+02,1.0000000000e-02
3.8872660000e+06,1.7837332379e+03,1.8220866108e+03,2.1802337281e-01,0.0000000000e+00,1.2327948664e+19,2.5326327258e+20,0.0000000000e+00,4.3862823495e+20,3.1012747681e+19,9.0296257875e+20,3.2555177583e-02,2.3709903090e+02,9.8793103860e+01,1.3104710922e+02,1.4043435575e-05,1.2190138360e+00,3.4953329120e-08,6.0397899077e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4043435575e-05,0.0000000000e+00,6.5064238151e+06,1.2361490000e+01,2.3917995683e+02,3.4078832953e+02,1.0000000000e-02
3.9235950000e+06,1.7837332379e+03,1.8202114243e+03,2.1668887391e-01,0.0000000000e+00,1.2215026990e+19,2.5332141356e+20,0.0000000000e+00,4.3817702840e+20,3.1457246181e+19,9.0659860701e+20,3.2468058574e-02,2.3792554499e+02,9.9940918771e+01,1.3072642534e+02,1.4043435575e-05,1.2331767907e+00,3.5682715858e-08,6.0250100070e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4043435575e-05,0.0000000000e+00,6.5071550615e+06,1.1989130000e+01,2.3889789354e+02,3.4080101494e+02,1.0000000000e-02
3.9780880000e+06,1.7832096130e+03,1.8175317067e+03,2.1473738542e-01,0.0000000000e+00,1.2050587228e+19,2.5340392231e+20,0.0000000000e+00,4.3750218323e+20,3.2121917238e+19,9.1203899852e+20,3.2340057688e-02,2.3916123613e+02,1.0165083568e+02,1.3025891326e+02,1.3916659619e-05,1.2537095989e+00,3.6855656932e-08,5.9977636365e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3916659619e-05,0.0000000000e+00,6.5081656182e+06,1.1698610000e+01,2.3841180198e+02,3.4082004288e+02,1.0000000000e-02
4.0216830000e+06,1.7832096130e+03,1.8251575110e+03,2.1525769169e-01,0.0000000000e+00,1.2047134024e+19,2.5334203771e+20,0.0000000000e+00,4.3749358688e+20,3.2122231244e+19,9.1188022447e+20,3.2338470697e-02,2.3911723184e+02,1.0164684110e+02,1.3022071180e+02,1.3916659619e-05,1.2536603319e+00,3.6841952424e-08,5.9960046527e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3916659619e-05,0.0000000000e+00,6.5081742534e+06,1.1199840000e+01,2.3842153597e+02,3.4083526542e+02,1.0000000000e-02
4.0870750000e+06,1.7832096130e+03,1.8218855942e+03,2.1301789249e-01,0.0000000000e+00,1.1910778419e+19,2.5338059682e+20,0.0000000000e+00,4.3692152283e+20,3.2681895294e+19,9.1636807617e+20,3.2231381273e-02,2.4013294804e+02,1.0307535901e+02,1.2980923778e+02,1.3916659619e-05,1.2712789437e+00,3.7765054123e-08,5.9770583565e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3916659619e-05,0.0000000000e+00,6.5090849543e+06,1.1199420000e+01,2.3810021685e+02,3.4085809908e+02,1.0000000000e-02
4.1851630000e+06,1.7828669831e+03,1.8171969150e+03,2.0972850829e-01,0.0000000000e+00,1.1634110146e+19,2.5351108729e+20,0.0000000000e+00,4.3570914018e+20,3.3875423428e+19,9.2607430307e+20,3.2009760178e-02,2.4233574700e+02,1.0610538362e+02,1.2898659787e+02,1.3834283634e-05,1.3082631845e+00,3.9816389234e-08,5.9354884438e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3834283634e-05,0.0000000000e+00,6.5109488538e+06,1.0862880000e+01,2.3739472040e+02,3.4089112987e+02,1.0000000000e-02
4.2636330000e+06,1.7828669831e+03,1.8236722944e+03,2.0927837982e-01,0.0000000000e+00,1.1602696912e+19,2.5342586092e+20,0.0000000000e+00,4.3557701396e+20,3.3991963677e+19,9.2676584952e+20,3.1986040607e-02,2.4248010562e+02,1.0639151798e+02,1.2884768634e+02,1.3834283634e-05,1.3117911774e+00,3.9988312815e-08,5.9290962465e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3834283634e-05,0.0000000000e+00,6.5111461420e+06,1.0135360000e+01,2.3734469750e+02,3.4091516361e+02,1.0000000000e-02
4.3264090000e+06,1.7828669831e+03,1.8207437582e+03,2.0731973054e-01,0.0000000000e+00,1.1437943331e+19,2.5349729375e+20,0.0000000000e+00,4.3482079923e+20,3.4735661335e+19,9.3278207408e+20,3.1851482462e-02,2.4384436364e+02,1.0826186130e+02,1.2834181818e+02,1.3834283634e-05,1.3348522251e+00,4.1244079181e-08,5.9058180560e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3834283634e-05,0.0000000000e+00,6.5123219489e+06,1.0069320000e+01,2.3696529709e+02,3.4093439062e+02,1.0000000000e-02
4.3766300000e+06,1.7828669831e+03,1.8185134004e+03,2.0580699568e-01,0.0000000000e+00,1.1311029156e+19,2.5354966970e+20,0.0000000000e+00,4.3422181905e+20,3.5324427843e+19,9.3753408661e+20,3.1746704084e-02,2.4492140543e+02,1.0973471681e+02,1.2794605590e+02,1.3834283634e-05,1.3530123088e+00,4.2243261600e-08,5.8876065325e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3834283634e-05,0.0000000000e+00,6.5157695012e+06,9.6771000000e+00,2.3667550672e+02,3.4094977225e+02,1.0000000000e-02
4.4519620000e+06,1.7828669831e+03,1.8257236912e+03,2.0556642050e-01,0.0000000000e+00,1.1298897642e+19,2.5345010601e+20,0.0000000000e+00,4.3417408246e+20,3.5356603100e+19,9.3752691070e+20,3.1738472007e-02,2.4490651406e+02,1.0980618802e+02,1.2786265013e+02,1.3834283634e-05,1.3538935378e+00,4.2270732831e-08,5.8837685058e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3834283634e-05,0.0000000000e+00,6.5158335004e+06,9.3770550000e+00,2.3667391798e+02,3.4097284489e+02,1.0000000000e-02
4.5649600000e+06,1.7828669831e+03,1.8206759852e+03,2.0229712055e-01,0.0000000000e+00,1.1024858341e+19,2.5355649120e+20,0.0000000000e+00,4.3282716744e+20,3.6680130162e+19,9.4817969020e+20,3.1508604628e-02,2.4731949193e+02,1.1309158893e+02,1.2698988025e+02,1.3834283634e-05,1.3944020296e+00,4.4531996984e-08,5.8436068485e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3834283634e-05,0.0000000000e+00,6.5179169710e+06,9.3600850000e+00,2.3607101060e+02,3.4100745383e+02,1.0000000000e-02
4.6553580000e+06,1.7826002713e+03,1.8169363052e+03,1.9982106070e-01,0.0000000000e+00,1.0818529528e+19,2.5362907558e+20,0.0000000000e+00,4.3176359747e+20,3.7724352387e+19,9.5656253891e+20,3.1332575652e-02,2.4921662365e+02,1.1566164734e+02,1.2631926577e+02,1.3770475271e-05,1.4257624780e+00,4.6380225056e-08,5.8099342435e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3770475271e-05,0.0000000000e+00,6.5194939017e+06,8.7341050000e+00,2.3558110490e+02,3.4103514088e+02,1.0000000000e-02
4.7276770000e+06,1.7826002713e+03,1.8249024089e+03,1.9990985615e-01,0.0000000000e+00,1.0813415146e+19,2.5352743354e+20,0.0000000000e+00,4.3174742131e+20,3.7724649718e+19,9.5630004285e+20,3.1329980994e-02,2.4914396225e+02,1.1565298090e+02,1.2625818690e+02,1.3770475271e-05,1.4256556467e+00,4.6350852081e-08,5.8071249790e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3770475271e-05,0.0000000000e+00,6.5195081728e+06,8.2257410000e+00,2.3559271460e+02,3.4105729070e+02,1.0000000000e-02
4.7855320000e+06,1.7826002713e+03,1.8225449930e+03,1.9843051022e-01,0.0000000000e+00,1.0711134657e+19,2.5354427843e+20,0.0000000000e+00,4.3120555639e+20,3.8253801904e+19,9.6049215492e+20,3.1241938526e-02,2.5009018775e+02,1.1694564720e+02,1.2591174563e+02,1.3770475271e-05,1.4415903592e+00,4.7262738316e-08,5.7911907429e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3770475271e-05,0.0000000000e+00,6.5203235934e+06,8.2225850000e+00,2.3537857199e+02,3.4107501050e+02,1.0000000000e-02
4.8723140000e+06,1.7826002713e+03,1.8190911445e+03,1.9624241462e-01,0.0000000000e+00,1.0529167167e+19,2.5359819374e+20,0.0000000000e+00,4.3021065080e+20,3.9229387504e+19,9.6828061287e+20,3.1083192302e-02,2.5185118096e+02,1.1931873115e+02,1.2529860278e+02,1.3770475271e-05,1.4708433928e+00,4.8960742207e-08,5.7629898220e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3770475271e-05,0.0000000000e+00,6.5218082561e+06,7.9966290000e+00,2.3499708847e+02,3.4110159001e+02,1.0000000000e-02
5.0024870000e+06,1.7826002713e+03,1.8254306482e+03,1.9503216789e-01,0.0000000000e+00,1.0438960450e+19,2.5349663805e+20,0.0000000000e+00,4.2971750157e+20,3.9692872753e+19,9.7164944602e+20,3.1005914390e-02,2.5259623350e+02,1.2042830092e+02,1.2493703770e+02,1.3770475271e-05,1.4845210724e+00,4.9731646109e-08,5.7463599807e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3770475271e-05,0.0000000000e+00,6.5225273106e+06,7.5974260000e+00,2.3484088569e+02,3.4114145932e+02,1.0000000000e-02
5.1066260000e+06,1.7826002713e+03,1.8214681583e+03,1.9261897023e-01,0.0000000000e+00,1.0238745229e+19,2.5354352550e+20,0.0000000000e+00,4.2855939718e+20,4.0826968932e+19,9.8066221701e+20,3.0827739892e-02,2.5463198036e+02,1.2315734217e+02,1.2424206691e+02,1.3770475271e-05,1.5181619957e+00,5.1721819637e-08,5.7143954616e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3770475271e-05,0.0000000000e+00,6.5242174335e+06,7.4146440000e+00,2.3442662686e+02,3.4117335496e+02,1.0000000000e-02
5.1899370000e+06,1.7826002713e+03,1.8184664074e+03,1.9077055663e-01,0.0000000000e+00,1.0086114105e+19,2.5357378812e+20,0.0000000000e+00,4.2764375029e+20,4.1722911324e+19,9.8776469511e+20,3.0690224466e-02,2.5623535093e+02,1.2529858118e+02,1.2370261497e+02,1.3770475271e-05,1.5445570740e+00,5.3303496597e-08,5.6895838834e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3770475271e-05,0.0000000000e+00,6.5255539886e+06,6.9791210000e+00,2.3413234100e+02,3.4119887138e+02,1.0000000000e-02
5.2565860000e+06,1.7818528915e+03,1.8162060261e+03,1.8935558732e-01,0.0000000000e+00,9.9700948851e+18,2.5359209580e+20,0.0000000000e+00,4.2692638695e+20,4.2424197234e+19,9.9333191070e+20,3.0585004274e-02,2.5749086010e+02,1.2696881638e+02,1.2329475943e+02,1.3593131433e-05,1.5641372276e+00,5.4709525284e-08,5.6631334155e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3593131433e-05,0.0000000000e+00,6.5264815209e+06,6.6678240000e+00,2.3381581352e+02,3.4121928459e+02,1.0000000000e-02
5.3099050000e+06,1.7818528915e+03,1.8260727063e+03,1.9012985902e-01,0.0000000000e+00,9.9666289764e+18,2.5351751096e+20,0.0000000000e+00,4.2691332477e+20,4.2424202056e+19,9.9313761305e+20,3.0583129277e-02,2.5743716346e+02,1.2696104706e+02,1.2325094049e+02,1.3593131433e-05,1.5640415168e+00,5.4683388675e-08,5.6611207389e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3593131433e-05,0.0000000000e+00,6.5264923693e+06,6.3376880000e+00,2.3382564792e+02,3.4123561511e+02,1.0000000000e-02
5.3898830000e+06,1.7818528915e+03,1.8234491063e+03,1.8858630167e-01,0.0000000000e+00,9.9171695403e+18,2.5344983409e+20,0.0000000000e+00,4.2661139732e+20,4.2706527642e+19,9.9517455054e+20,3.0539166116e-02,2.5788681679e+02,1.2762222976e+02,1.2304091289e+02,1.3593131433e-05,1.5721866701e+00,5.5160270559e-08,5.6514738219e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3593131433e-05,0.0000000000e+00,6.5269194891e+06,6.3366360000e+00,2.3374690586e+02,3.4126011072e+02,1.0000000000e-02
5.5098500000e+06,1.7818528915e+03,1.8194235425e+03,1.8619994328e-01,0.0000000000e+00,9.7210188830e+18,2.5347026959e+20,0.0000000000e+00,4.2534803667e+20,4.3940280226e+19,1.0048997228e+21,3.0358233926e-02,2.6007945314e+02,1.3053116608e+02,1.2232180725e+02,1.3593131433e-05,1.6080220486e+00,5.7366256596e-08,5.6184441034e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3593131433e-05,0.0000000000e+00,6.5287178705e+06,6.2415630000e+00,2.3336905117e+02,3.4129685411e+02,1.0000000000e-02
5.6898010000e+06,1.7818528915e+03,1.8258777009e+03,1.8465530904e-01,0.0000000000e+00,9.6069235192e+18,2.5332131341e+20,0.0000000000e+00,4.2460739609e+20,4.4635319476e+19,1.0099603249e+21,3.0254533838e-02,2.6119913707e+02,1.3214295235e+02,1.2183233164e+02,1.3593131433e-05,1.6278777500e+00,5.8556451918e-08,5.5959616745e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3593131433e-05,0.0000000000e+00,6.5297534234e+06,5.8392130000e+00,2.3319630342e+02,3.4135196938e+02,1.0000000000e-02
5.8337620000e+06,1.7818528915e+03,1.8214462008e+03,1.8212769683e-01,0.0000000000e+00,9.3998553567e+18,2.5331812803e+20,0.0000000000e+00,4.2318227257e+20,4.6023396367e+19,1.0208337672e+21,3.0059527099e-02,2.6364719107e+02,1.3537413705e+02,1.2104553465e+02,1.3593131433e-05,1.6676829275e+00,6.1058251323e-08,5.5598227798e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3593131433e-05,0.0000000000e+00,6.5317520358e+06,5.6297220000e+00,2.3283038476e+02,3.4139606166e+02,1.0000000000e-02
5.9489300000e+06,1.7818528915e+03,1.8180758813e+03,1.8018644636e-01,0.0000000000e+00,9.2418471238e+18,2.5330841121e+20,0.0000000000e+00,4.2205035245e+20,4.7124843745e+19,1.0294431774e+21,2.9908903412e-02,2.6558456005e+02,1.3791938305e+02,1.2043437419e+02,1.3593131433e-05,1.6990379810e+00,6.3055831726e-08,5.5317511631e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3593131433e-05,0.0000000000e+00,6.5332966289e+06,5.2344090000e+00,2.3253897024e+02,3.4143133524e+02,1.0000000000e-02
6.0410650000e+06,1.7812048956e+03,1.8155728593e+03,1.7872343988e-01,0.0000000000e+00,9.1235560661e+18,2.5329282336e+20,0.0000000000e+00,4.2117542603e+20,4.7974863637e+19,1.0360854709e+21,2.9795391415e-02,2.6707770164e+02,1.3987519069e+02,1.1997611216e+02,1.3441097537e-05,1.7221681654e+00,6.4770354768e-08,5.5042171190e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3441097537e-05,0.0000000000e+00,6.5343966506e+06,4.9194790000e+00,2.3226650918e+02,3.4145955429e+02,1.0000000000e-02
6.1147730000e+06,1.7812048956e+03,1.8260876310e+03,1.7933728892e-01,0.0000000000e+00,9.1191896706e+18,2.5319027504e+20,0.0000000000e+00,4.2115564281e+20,4.7974396691e+19,1.0358146075e+21,2.9792882393e-02,2.6700303560e+02,1.3986205071e+02,1.1991743964e+02,1.3441097537e-05,1.7220063837e+00,6.4726517167e-08,5.5015253639e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3441097537e-05,0.0000000000e+00,6.5344128334e+06,4.6282050000e+00,2.3228053948e+02,3.4148212953e+02,1.0000000000e-02
6.1737390000e+06,1.7812048956e+03,1.8247318599e+03,1.7859228663e-01,0.0000000000e+00,9.1156959546e+18,2.5310821821e+20,0.0000000000e+00,4.2113980657e+20,4.7974022839e+19,1.0355978671e+21,2.9790874052e-02,2.6694328917e+02,1.3985153277e+02,1.1987049439e+02,1.3441097537e-05,1.7218768849e+00,6.4691447057e-08,5.4993716280e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3441097537e-05,0.0000000000e+00,6.5344252859e+06,4.6271850000e+00,2.3229171544e+02,3.4149957642e+02,1.0000000000e-02
6.2621880000e+06,1.7812048956e+03,1.8223795959e+03,1.7729615244e-01,0.0000000000e+00,9.0196279963e+18,2.5307595772e+20,0.0000000000e+00,4.2041490172e+20,4.8674604386e+19,1.0410060109e+21,2.9698070335e-02,2.6815679113e+02,1.4145181014e+02,1.1948184632e+02,1.3441097537e-05,1.7415797838e+00,6.5965833161e-08,5.4815413839e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3441097537e-05,0.0000000000e+00,6.5354004158e+06,4.6267300000e+00,2.3213115953e+02,3.4152403926e+02,1.0000000000e-02
6.3948620000e+06,1.7812048956e+03,1.8189384326e+03,1.7538845024e-01,0.0000000000e+00,8.8652656323e+18,2.5303816352e+20,0.0000000000e+00,4.1921425230e+20,4.9838296002e+19,1.0500302830e+21,2.9547404318e-02,2.7018383341e+02,1.4409880117e+02,1.1885793109e+02,1.3441097537e-05,1.7741700070e+00,6.8100297624e-08,5.4529176452e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3441097537e-05,0.0000000000e+00,6.5370014703e+06,4.4498660000e+00,2.3187365848e+02,3.4156073365e+02,1.0000000000e-02
6.5010010000e+06,1.7812048956e+03,1.8163751846e+03,1.7395244842e-01,0.0000000000e+00,8.7495311200e+18,2.5300063096e+20,0.0000000000e+00,4.1828646123e+20,5.0735899602e+19,1.0569692423e+21,2.9433536211e-02,2.7174134078e+02,1.4612874526e+02,1.1838232117e+02,1.3441097537e-05,1.7991630389e+00,6.9752257787e-08,5.4310977996e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3441097537e-05,0.0000000000e+00,6.5382265230e+06,4.1679020000e+00,2.3168559530e+02,3.4159008913e+02,1.0000000000e-02
6.5859120000e+06,1.7800631460e+03,1.8144572436e+03,1.7286180173e-01,0.0000000000e+00,8.6624382468e+18,2.5296539196e+20,0.0000000000e+00,4.1756931439e+20,5.1428514405e+19,1.0623413217e+21,2.9347726967e-02,2.7294545481e+02,1.4769354116e+02,1.1803149401e+02,1.3177072931e-05,1.8166366424e+00,7.1354150116e-08,5.4037697489e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3177072931e-05,0.0000000000e+00,6.5390030466e+06,3.9602690000e+00,2.3142215528e+02,3.4161357346e+02,1.0000000000e-02
6.6538410000e+06,1.7800631460e+03,1.8260190749e+03,1.7378954542e-01,0.0000000000e+00,8.6586409985e+18,2.5287150425e+20,0.0000000000e+00,4.1755021560e+20,5.1427753588e+19,1.0620907099e+21,2.9345476542e-02,2.7287650404e+02,1.4768003105e+02,1.1797863935e+02,1.3177072931e-05,1.8164704675e+00,7.1309149979e-08,5.4013499333e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3177072931e-05,0.0000000000e+00,6.5390179074e+06,3.6811720000e+00,2.3143467487e+02,3.4163236097e+02,1.0000000000e-02
6.7081840000e+06,1.7800631460e+03,1.8249528613e+03,1.7322432702e-01,0.0000000000e+00,8.6556033895e+18,2.5279639517e+20,0.0000000000e+00,4.1753493147e+20,5.1427144636e+19,1.0618902209e+21,2.9343675696e-02,2.7282134369e+02,1.4766921980e+02,1.1793635892e+02,1.3177072931e-05,1.8163374886e+00,7.1273158095e-08,5.3994142324e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3177072931e-05,0.0000000000e+00,6.5390292610e+06,3.6811670000e+00,2.3144434188e+02,3.4164739092e+02,1.0000000000e-02
6.7896990000e+06,1.7800631460e+03,1.8231706458e+03,1.7227778982e-01,0.0000000000e+00,8.6272722119e+18,2.5270750361e+20,0.0000000000e+00,4.1730969464e+20,5.1628534481e+19,1.0632374050e+21,2.9316784742e-02,2.7311284955e+02,1.4811163968e+02,1.1778684809e+02,1.3177072931e-05,1.8217792714e+00,7.1609972451e-08,5.3925692615e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3177072931e-05,0.0000000000e+00,6.5393190686e+06,3.6808140000e+00,2.3141524978e+02,3.4166993599e+02,1.0000000000e-02
6.9119710000e+06,1.7800631460e+03,1.8204742113e+03,1.7084042350e-01,0.0000000000e+00,8.5114369544e+18,2.5264759072e+20,0.0000000000e+00,4.1633167562e+20,5.2570647910e+19,1.0704670655e+21,2.9201270349e-02,2.7473283074e+02,1.5022012838e+02,1.1729492741e+02,1.3177072931e-05,1.8477137694e+00,7.3355691422e-08,5.3700479327e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3177072931e-05,0.0000000000e+00,6.5406103124e+06,3.6366920000e+00,2.3123841702e+02,3.4170375346e+02,1.0000000000e-02
7.0953790000e+06,1.7800631460e+03,1.8166530262e+03,1.6878636962e-01,0.0000000000e+00,8.3467727885e+18,2.5254924944e+20,0.0000000000e+00,4.1489579944e+20,5.3951798260e+19,1.0810384586e+21,2.9035703553e-02,2.7710017705e+02,1.5329265020e+02,1.1658448551e+02,1.3177072931e-05,1.8855059143e+00,7.5924467066e-08,5.3375221696e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3177072931e-05,0.0000000000e+00,6.5424789509e+06,3.4373140000e+00,2.3099232225e+02,3.4175447967e+02,1.0000000000e-02
