t(yr),T_surf(K),p_H2O(bar),phi(vol_frac)
9.507433617487550e+02,3.176617044435650e+03,17.616382397910851,0.733743688432413
9.643896889910102e+02,3.173368477132643e+03,17.710308502515950,0.731517945351126
9.743540992364287e+02,3.171011909553724e+03,17.769519439415237,0.729902567312950
9.856665989831090e+02,3.168352309319616e+03,17.841184379858127,0.728077870074235
9.969790987297893e+02,3.165708857830627e+03,17.877685701107957,0.726264749906826
1.008291598476470e+03,3.163081659975287e+03,17.948621660486864,0.724462140722396
1.018679137259722e+03,3.160684287221430e+03,18.010668565842664,0.722815911848810
1.029066676042974e+03,3.158301212839614e+03,18.072487369025353,0.721178327329590
1.048205105960369e+03,3.153947715683932e+03,18.180049216310042,0.718184303242531
1.067343535877764e+03,3.149642173802160e+03,18.286665317027595,0.715218612998024
1.091181455194950e+03,3.144346921421892e+03,18.436384778082974,0.711564834912488
1.115019374512136e+03,3.139125032607381e+03,18.547192583626405,0.707955022082978
1.132520433120430e+03,3.135338110836521e+03,18.673270016667580,0.705331424946531
1.155670502759516e+03,3.130388994001373e+03,18.774359056396698,0.701898959207529
1.178820572398603e+03,3.125507027491613e+03,18.912666425244790,0.698506854214750
1.201970642037690e+03,3.120693160644356e+03,19.049767983897759,0.695154678097419
1.218479280754924e+03,3.117300746677514e+03,19.123468329747208,0.692788395047817
1.234987919472158e+03,3.113942050210486e+03,19.237026607485777,0.690443163630374
1.255856080412865e+03,3.109744708977104e+03,19.349544008530724,0.687506344301238
1.276724241353571e+03,3.105599691061556e+03,19.460743125766232,0.684600480423319
1.292731085933745e+03,3.102456002217062e+03,19.567788904154256,0.682394033858207
1.308737930513918e+03,3.099342502098962e+03,19.631478747404248,0.680205773010043
1.324744775094092e+03,3.096258941436074e+03,19.737330761182850,0.678036048547850
1.345330726087093e+03,3.092337448864072e+03,19.841508085764769,0.675271223601342
1.365916677080095e+03,3.088465644408818e+03,19.988636390295202,0.672537516678522
1.386502628073096e+03,3.084642852243458e+03,20.090270806364309,0.669833812255057
1.402093537710607e+03,3.081779427462478e+03,20.189591059083206,0.667805694453490
1.417684447348118e+03,3.078942628818071e+03,20.242544730464061,0.665794321944449
1.433275356985629e+03,3.076132281624565e+03,20.340445054188812,0.663800221476331
1.447397051952779e+03,3.073610319919909e+03,20.424275328277034,0.662008219485555
1.461518746919930e+03,3.071110394152209e+03,20.507595413349136,0.660229794406480
1.484028232708573e+03,3.067169942359949e+03,20.620049736050987,0.657420979729043
1.501927044101059e+03,3.064075553325429e+03,20.736486028380263,0.655213989713347
1.525218202963471e+03,3.060095864297501e+03,20.853043167237498,0.652372547863362
1.544661455757916e+03,3.056799959326683e+03,20.981875815452071,0.650027638083576
1.564104708552361e+03,3.053516469046129e+03,21.060302804078887,0.647706010508523
1.583547961346805e+03,3.050248097779587e+03,21.187510547848827,0.645406843779057
1.596960111454129e+03,3.048003976717257e+03,21.259294051291604,0.643832135819492
1.610372261561453e+03,3.045768679304978e+03,21.330688243950267,0.642266129585824
1.630667812973261e+03,3.042404811026863e+03,21.464380833566469,0.639915300311667
1.645696394443512e+03,3.039929016771639e+03,21.549680105697355,0.638186907023297
1.668016253128648e+03,3.036275282989074e+03,21.648550325524003,0.635639536568129
1.685040551207960e+03,3.033507841524956e+03,21.750866732338451,0.633712503539026
1.707661352664232e+03,3.029857427845584e+03,21.850209234063858,0.631171191792222
1.730282154120505e+03,3.026238822754379e+03,22.002344120729315,0.628655563632312
1.752902955576777e+03,3.022652360200851e+03,22.099419262633081,0.626157489523983
1.785595434315503e+03,3.017525441857255e+03,22.286718080044469,0.622589597128337
1.818287913054228e+03,3.012467158225007e+03,22.472464271628308,0.619066395626315
1.841898047745228e+03,3.008857456345868e+03,22.631245706038488,0.616547861433446
1.865508182436228e+03,3.005282926272906e+03,22.731536702481662,0.614052289622738
1.889118317127228e+03,3.001743396691354e+03,22.888974791802546,0.611581410276073
1.932717816442251e+03,2.995299185882049e+03,23.109728847591857,0.607072228568257
1.976317315757275e+03,2.988973628171010e+03,23.387681315022913,0.602639251718561
2.019916815072298e+03,2.982764718185050e+03,23.601152249892316,0.598280596045590
2.063516314387321e+03,2.976670463756654e+03,23.874018583394840,0.593995432890822
2.107115813702345e+03,2.970688827699182e+03,24.079624326775825,0.589779972324319
2.150715313017368e+03,2.964817820276962e+03,24.346801590902228,0.585636923364620
2.180892662815750e+03,2.960818540735083e+03,24.488839254077860,0.582808758845278
2.211070012614131e+03,2.956871644461620e+03,24.696669125166171,0.580017486028490
2.253441252760589e+03,2.951418684473892e+03,24.946106888508471,0.576150696427739
2.285452570289373e+03,2.947364264277235e+03,25.098188463899259,0.573271289234036
2.310010518945754e+03,2.944291534492279e+03,25.251112632893062,0.571087751482337
2.359578546412289e+03,2.938187246122707e+03,25.485889719916688,0.566744040689467
2.409146573878825e+03,2.932213008227879e+03,25.788439449323789,0.562487441354937
2.443142669983208e+03,2.928192594200633e+03,26.021891514681425,0.559615180283784
2.477138766087592e+03,2.924231743834313e+03,26.177863503731928,0.556783057922611
2.511134862191975e+03,2.920326854731704e+03,26.330621750791220,0.553989473606709
2.535413234330714e+03,2.917573012567036e+03,26.471229999146448,0.552017710460490
2.565549888916314e+03,2.914196448712588e+03,26.663346616429195,0.549597820491798
2.595686543501914e+03,2.910865902953829e+03,26.854354587442192,0.547205302474167
2.626103066019714e+03,2.907547836058242e+03,26.965596338599418,0.544820358414788
2.656519588537514e+03,2.904272561795696e+03,27.155478509120400,0.542466492251899
2.680335684128106e+03,2.901728327175705e+03,27.285328831270643,0.540642889194197
2.704151779718697e+03,2.899190746467863e+03,27.414138251776563,0.538835880908200
2.727967875309289e+03,2.896661780218693e+03,27.542012360915514,0.537044290351797
2.751783970899880e+03,2.894142964576569e+03,27.669056718477652,0.535266808310194
2.775600066490471e+03,2.891635504701159e+03,27.795426321740084,0.533501284726021
2.804701042540371e+03,2.888588940838907e+03,27.967965313268124,0.531362926659213
2.833802018590271e+03,2.885562960293043e+03,28.139903136811245,0.529242511389482
2.862902994640172e+03,2.882558384394835e+03,28.311276086220648,0.527139415763345
2.902245053425431e+03,2.878529434712961e+03,28.484071197197839,0.524322030818627
