# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
5.735033272353513166e+05,1.180396304325912756e-06,9.998784890961863994e+02,3.213381038587704995e-08,1.077391390914352956e-06,2.443598447742572937e-13,1.048241788561169777e-14,3.343803514043968997e-49,7.087084818342011858e-08
5.728128032501769485e+05,1.215412514727780359e-06,9.998785415029169599e+02,3.308705338348614398e-08,1.109351987411509489e-06,2.479582446540175142e-13,1.063677780178164123e-14,3.443014353341917233e-49,7.297321533776259342e-08
5.721222792650025804e+05,1.251474748824917857e-06,9.998785954644283720e+02,3.406877218869642048e-08,1.142267328686747545e-06,2.516103785091946392e-13,1.079344263061048766e-14,3.545189920274039434e-49,7.513838554565315980e-08
5.714317552798282122e+05,1.288614470639378385e-06,9.998786510271701218e+02,3.507982334375478263e-08,1.176166133125823705e-06,2.553170601732573977e-13,1.095244727672389341e-14,3.650419455676636248e-49,7.736824790029284803e-08
5.707412312946538441e+05,1.326864097102704065e-06,9.998787082389885654e+02,3.612108933187831658e-08,1.211077988870523417e-06,2.590791159941673016e-13,1.111382718127384618e-14,3.758794906906520262e-49,7.966474870735928360e-08
5.700507073094794760e+05,1.366257027115475600e-06,9.998787671491700166e+02,3.719347936833974630e-08,1.247033380342396177e-06,2.628973850308978067e-13,1.127761833035493054e-14,3.870411010607320881e-49,8.202989322973677215e-08
5.693601833243052242e+05,1.406827671503530727e-06,9.998788278084838339e+02,3.829793021596293557e-08,1.284063715584910027e-06,2.667727192536286308e-13,1.144385726357450019e-14,3.985365378045461141e-49,8.446574748608144280e-08
5.686696593391308561e+05,1.448611483882353830e-06,9.998788902692274405e+02,3.943540702534149478e-08,1.322201354434538128e-06,2.707059837459262855e-13,1.161258108271296489e-14,4.103758583047420997e-49,8.697444010390967724e-08
5.675323560936606955e+05,1.520171822467132243e-06,9.998789972132735784e+02,4.138348742505181393e-08,1.387517135870312440e-06,2.773127407399824204e-13,1.189598843984489391e-14,4.306526004798136713e-49,9.127090996303903071e-08
5.663950528481906513e+05,1.595292401298703483e-06,9.998791094411214999e+02,4.342848792121482543e-08,1.456082481182685948e-06,2.840830356969010820e-13,1.218641062069181902e-14,4.519385914269948107e-49,9.578113592535678938e-08
5.652577496027206071e+05,1.674151598390746429e-06,9.998792272156882746e+02,4.557526448250766725e-08,1.528060202634574298e-06,2.910209756811094862e-13,1.248402376450951132e-14,4.742844427256439353e-49,1.005158277686651738e-07
5.641204463572505629e+05,1.756936791431756213e-06,9.998793508130654573e+02,4.782891807495419498e-08,1.603621326827752626e-06,2.981307725610847786e-13,1.278900850302589392e-14,4.977433240670356660e-49,1.054862356092685767e-07
5.629831431117804023e+05,1.843844814966404418e-06,9.998794805231837017e+02,5.019480710773243493e-08,1.682945511989335581e-06,3.054167457385803745e-13,1.310155007726333034e-14,5.223710936769026817e-49,1.107041773510404867e-07
