radius[km] solidus[K] liquidus[K]
6186.35513951395 2102.92029767439 2271.48889173352
6186.64218271827 2102.40016258054 2271.14402620101
6186.92922592259 2101.87915088622 2270.7990411868
6187.21626912691 2101.35725995706 2270.45393669091
6187.50331233123 2100.83448714677 2270.10871271333
6187.79035553555 2100.31082979713 2269.76336925406
6188.07739873987 2099.78628523787 2269.4179063131
6188.36444194419 2099.2608507866 2269.07232389045
6188.65148514851 2098.73452374875 2268.72662198612
6188.93852835284 2098.20730141751 2268.38080060009
6189.22557155716 2097.67918107371 2268.03485973238
6189.51261476148 2097.15015998581 2267.68879938297
6189.7996579658 2096.62023540974 2267.34261955188
6190.08670117012 2096.08940458892 2266.9963202391
6190.37374437444 2095.5576647541 2266.64990144463
6190.66078757876 2095.02501312333 2266.30336316847
6190.94783078308 2094.49144690188 2265.95670541062
6191.2348739874 2093.95696328214 2265.60992817108
6191.52191719172 2093.42155944354 2265.26303144985
6191.80896039604 2092.88523255251 2264.91601524694
6192.09600360036 2092.34797976235 2264.56887956233
6192.38304680468 2091.80979821318 2264.22162439604
6192.670090009 2091.27068503185 2263.87424974806
6192.95713321332 2090.73063733185 2263.52675561838
6193.24417641764 2090.18965221323 2263.17914200702
6193.53121962196 2089.64772676255 2262.83140891397
6193.81826282628 2089.10485805273 2262.48355633924
6194.1053060306 2088.56104314302 2262.13558428281
6194.39234923492 2088.0162790789 2261.78749274469
6194.67939243924 2087.47056289197 2261.43928172488
6194.96643564356 2086.92389159991 2261.09095122339
6195.25347884788 2086.37626220634 2260.74250124021
6195.54052205221 2085.82767170079 2260.39393177533
6195.82756525653 2085.27811705853 2260.04524282877
6196.11460846085 2084.72759524058 2259.69643440052
6196.40165166517 2084.17610319354 2259.34750649058
6196.68869486949 2083.62363784953 2258.99845909895
6196.97573807381 2083.07019612609 2258.64929222564
6197.26278127813 2082.51577492613 2258.30000587063
6197.54982448245 2081.96037113775 2257.95060003393
6197.83686768677 2081.40398163423 2257.60107471555
6198.12391089109 2080.84660327389 2257.25142991548
6198.41095409541 2080.28823290001 2256.90166563371
6198.69799729973 2079.72886734072 2256.55178187026
6198.98504050405 2079.16850340893 2256.20177862512
6199.27208370837 2078.60713790219 2255.85165589829
6199.55912691269 2078.04476760266 2255.50141368977
6199.84617011701 2077.48138927692 2255.15105199957
6200.13321332133 2076.91699967594 2254.80057082767
6200.42025652565 2076.35159553497 2254.44997017408
6200.70729972997 2075.78517357338 2254.09925003881
6200.99434293429 2075.21773049466 2253.74841042185
6201.28138613861 2074.64926298621 2253.39745132319
6201.56842934293 2074.07976771932 2253.04637274285
6201.85547254725 2073.509241349 2252.69517468082
6202.14251575158 2072.93768051392 2252.3438571371
6202.4295589559 2072.36508183628 2251.99242011169
6202.71660216022 2071.79144192173 2251.6408636046
6203.00364536454 2071.2167573592 2251.28918761581
6203.29068856886 2070.64102472087 2250.93739214534
6203.57773177318 2070.06424056199 2250.58547719317
6203.8647749775 2069.48640142082 2250.23344275932
6204.15181818182 2068.90750381849 2249.88128884378
6204.43886138614 2068.32754425889 2249.52901544654
6204.72590459046 2067.74651922857 2249.17662256762
6205.01294779478 2067.16442519661 2248.82411020702
6205.2999909991 2066.5812586145 2248.47147836472
6205.58703420342 2065.99701591604 2248.11872704073
6205.87407740774 2065.41169351721 2247.76585623505
6206.16112061206 2064.82528781608 2247.41286594769
6206.44816381638 2064.23779519262 2247.05975617863
6206.7352070207 2063.64921200865 2246.70652692789
6207.02225022502 2063.05953460771 2246.35317819546
6207.30929342934 2062.46875931489 2245.99970998134
6207.59633663366 2061.87688243674 2245.64612228553
6207.88337983798 2061.28390026115 2245.29241510803
6208.1704230423 2060.68980905722 2244.93858844884
6208.45746624662 2060.09460507512 2244.58464230796
6208.74450945094 2059.49828454596 2244.2305766854
6209.03155265527 2058.90084368169 2243.87639158114
6209.31859585959 2058.30227867493 2243.5220869952
6209.60563906391 2057.70258569887 2243.16766292756
6209.89268226823 2057.10176090713 2242.81311937824
6210.17972547255 2056.49980043361 2242.45845634723
6210.46676867687 2055.89670039237 2242.10367383453
6210.75381188119 2055.2924568775 2241.74877184014
6211.04085508551 2054.68706596297 2241.39375036406
6211.32789828983 2054.08052370249 2241.0386094063
6211.61494149415 2053.47282612938 2240.68334896684
6211.90198469847 2052.86396925642 2240.3279690457
6212.18902790279 2052.25394907573 2239.97246964286
6212.47607110711 2051.64276155859 2239.61685075834
6212.76311431143 2051.03040265532 2239.26111239213
6213.05015751575 2050.41686829515 2238.90525454423
6213.33720072007 2049.80215438602 2238.54927721464
6213.62424392439 2049.18625681449 2238.19318040336
6213.91128712871 2048.56917144556 2237.83696411039
6214.19833033303 2047.95089412251 2237.48062833573
6214.48537353735 2047.33142066678 2237.12417307939
6214.77241674167 2046.71074687779 2236.76759834135
6215.05945994599 2046.0888685328 2236.41090412163
6215.34650315032 2045.46578138674 2236.05409042022
6215.63354635464 2044.84148117206 2235.69715723711
6215.92058955896 2044.21596359857 2235.34010457232
6216.20763276328 2043.58922435329 2234.98293242584
6216.4946759676 2042.96125910028 2234.62564079767
6216.78171917192 2042.33206348045 2234.26822968782
6217.06876237624 2041.70163311145 2233.91069909627
6217.35580558056 2041.06996358746 2233.55304902303
6217.64284878488 2040.43705047904 2233.19527946811
6217.9298919892 2039.80288933296 2232.8373904315
6218.21693519352 2039.16747567202 2232.47938191319
6218.50397839784 2038.53080499488 2232.1212539132
6218.79102160216 2037.89287277591 2231.76300643152
6219.07806480648 2037.25367446499 2231.40463946815
6219.3651080108 2036.61320548731 2231.04615302309
6219.65215121512 2035.97146124327 2230.68754709634
6219.93919441944 2035.3284371082 2230.32882168791
6220.22623762376 2034.68412843226 2229.96997679778
6220.51328082808 2034.03853054021 2229.61101242597
6220.8003240324 2033.39163873125 2229.25192857246
6221.08736723672 2032.74344827882 2228.89272523727
6221.37441044104 2032.0939544304 2228.53340242039
6221.66145364536 2031.44315240735 2228.17396012182
6221.94849684969 2030.79103740469 2227.81439834156
6222.23554005401 2030.13760459094 2227.45471707961
6222.52258325833 2029.48284910788 2227.09491633597
6222.80962646265 2028.82676607037 2226.73499611065
6223.09666966697 2028.16935056618 2226.37495640363
6223.38371287129 2027.51059765575 2226.01479721493
6223.67075607561 2026.850502372 2225.65451854453
6223.95779927993 2026.18905972014 2225.29412039245
6224.24484248425 2025.52626467744 2224.93360275868
6224.53188568857 2024.86211219303 2224.57296564322
6224.81892889289 2024.1965971877 2224.21220904607
6225.10597209721 2023.52971455367 2223.85133296723
6225.39301530153 2022.8614591544 2223.4903374067
6225.68005850585 2022.19182582433 2223.12922236449
6225.96710171017 2021.52080936872 2222.76798784058
6226.25414491449 2020.84840456337 2222.40663383499
6226.54118811881 2020.17460615446 2222.0451603477
6226.82823132313 2019.49940885825 2221.68356737873
6227.11527452745 2018.82280736092 2221.32185492807
6227.40231773177 2018.14479631831 2220.96002299572
6227.68936093609 2017.4653703557 2220.59807158168
6227.97640414041 2016.78452406755 2220.23600068595
6228.26344734473 2016.1022520173 2219.87381030853
6228.55049054906 2015.41854873712 2219.51150044943
6228.83753375338 2014.73340872765 2219.14907110863
6229.1245769577 2014.04682645778 2218.78652228615
6229.41162016202 2013.3587963644 2218.42385398197
6229.69866336634 2012.66931285214 2218.06106619611
6229.98570657066 2011.97837029316 2217.69815892856
6230.27274977498 2011.28596302683 2217.33513217932
6230.5597929793 2010.59208535954 2216.97198594839
6230.84683618362 2009.89673156441 2216.60872023577
6231.13387938794 2009.19989588104 2216.24533504147
6231.42092259226 2008.50157251524 2215.88183036547
6231.70796579658 2007.80175563876 2215.51820620778
6231.9950090009 2007.10043938906 2215.15446256841
6232.28205220522 2006.397617869 2214.79059944735
6232.56909540954 2005.69328514657 2214.42661684459
6232.85613861386 2004.98743525464 2214.06251476015
6233.14318181818 2004.28006219066 2213.69829319402
6233.4302250225 2003.5711599164 2213.3339521462
6233.71726822682 2002.86072235762 2212.96949161669
6234.00431143114 2002.14874340386 2212.6049116055
6234.29135463546 2001.43521690807 2212.24021211261
6234.57839783978 2000.72013668638 2211.87539313804
6234.8654410441 2000.00349651777 2211.51045468177
6235.15248424843 1999.28529014378 2211.14539674382
6235.43952745275 1998.56551126822 2210.78021932418
6235.72657065707 1997.84415355685 2210.41492242285
6236.01361386139 1997.12121063707 2210.04950603983
6236.30065706571 1996.39667609765 2209.68397017512
6236.58770027003 1995.67054348836 2209.31831482872
6236.87474347435 1994.94280631969 2208.95254000063
6237.16178667867 1994.21345806251 2208.58664569086
6237.44882988299 1993.48249214778 2208.22063189939
6237.73587308731 1992.74990196618 2207.85449862624
6238.02291629163 1992.0156808678 2207.48824587139
6238.30995949595 1991.27982216182 2207.12187363486
6238.59700270027 1990.54231911617 2206.75538191664
6238.88404590459 1989.80316495715 2206.38877071673
6239.17108910891 1989.06235286916 2206.02204003513
6239.45813231323 1988.31987599427 2205.65518987185
6239.74517551755 1987.57572743194 2205.28822022687
6240.03221872187 1986.82990023862 2204.9211311002
6240.31926192619 1986.08238742742 2204.55392249185
6240.60630513051 1985.33318196774 2204.1865944018
6240.89334833483 1984.58227678489 2203.81914683007
6241.18039153915 1983.82966475973 2203.45157977665
6241.46743474347 1983.07533872831 2203.08389324154
6241.75447794779 1982.31929148148 2202.71608722474
6242.04152115212 1981.56151576452 2202.34816172625
6242.32856435644 1980.80200427672 2201.98011674607
6242.61560756076 1980.04074967104 2201.61195228421
6242.90265076508 1979.27774455369 2201.24366834065
6243.1896939694 1978.51298148374 2200.8752649154
6243.47673717372 1977.74645297269 2200.50674200847
6243.76378037804 1976.97815148413 2200.13809961985
6244.05082358236 1976.20806943325 2199.76933774953
6244.33786678668 1975.4361991865 2199.40045639753
6244.624909991 1974.66253306109 2199.03145556385
6244.91195319532 1973.88706332466 2198.66233524847
6245.19899639964 1973.10978219477 2198.2930954514
6245.48603960396 1972.33068183851 2197.92373617264
6245.77308280828 1971.54975437206 2197.5542574122
6246.0601260126 1970.76699186023 2197.18465917006
6246.34716921692 1969.98238631602 2196.81494144624
6246.63421242124 1969.19592970019 2196.44510424073
6246.92125562556 1968.40761392077 2196.07514755352
6247.20829882988 1967.61743083261 2195.70507138463
6247.4953420342 1966.82537223693 2195.33487573405
6247.78238523852 1966.03142988082 2194.96456060179
6248.06942844284 1965.23559545678 2194.59412598783
6248.35647164716 1964.43786060224 2194.22357189218
6248.64351485149 1963.63821689906 2193.85289831484
6248.93055805581 1962.83665587304 2193.48210525582
6249.21760126013 1962.03316899343 2193.11119271511
6249.50464446445 1961.22774767242 2192.7401606927
6249.79168766877 1960.42038326461 2192.36900918861
6250.07873087309 1959.61106706654 2191.99773820283
6250.36577407741 1958.79979031613 2191.62634773536
6250.65281728173 1957.98654419217 2191.2548377862
6250.93986048605 1957.17131981376 2190.88320835536
6251.22690369037 1956.35410823982 2190.51145944282
6251.51394689469 1955.5349004685 2190.13959104859
6251.80099009901 1954.71368743665 2189.76760317268
6252.08803330333 1953.89046001925 2189.39549581508
6252.37507650765 1953.06520902886 2189.02326897579
6252.66211971197 1952.23792521505 2188.6509226548
6252.94916291629 1951.40859926379 2188.27845685213
6253.23620612061 1950.5772217969 2187.90587156777
6253.52324932493 1949.74378337146 2187.53316680172
6253.81029252925 1948.90827447921 2187.16034255399
6254.09733573357 1948.0706855459 2186.78739882456
6254.38437893789 1947.23100693075 2186.41433561345
6254.67142214221 1946.38922892579 2186.04115292064
6254.95846534653 1945.54534175524 2185.66785074615
6255.24550855086 1944.69933557487 2185.29442908997
6255.53255175518 1943.8512004714 2184.92088795209
6255.8195949595 1943.00092646178 2184.54722733253
6256.10663816382 1942.14850349261 2184.17344723129
6256.39368136814 1941.29392143942 2183.79954764835
6256.68072457246 1940.43717010603 2183.42552858372
6256.96776777678 1939.57823922387 2183.0513900374
6257.2548109811 1938.71711845127 2182.6771320094
6257.54185418542 1937.8537973728 2182.3027544997
6257.82889738974 1936.98826549852 2181.92825750832
6258.11594059406 1936.12051226331 2181.55364103525
6258.40298379838 1935.25052702615 2181.17890508049
6258.6900270027 1934.37829906935 2180.80404964404
6258.97707020702 1933.50381759785 2180.4290747259
6259.26411341134 1932.62707173845 2180.05398032607
6259.55115661566 1931.74805053908 2179.67876644455
6259.83819981998 1930.86674296802 2179.30343308135
6260.1252430243 1929.98313791311 2178.92798023645
6260.41228622862 1929.09722418099 2178.55240790987
6260.69932943294 1928.20899049631 2178.1767161016
6260.98637263726 1927.31842550089 2177.80090481163
6261.27341584158 1926.42551775297 2177.42497403998
6261.56045904591 1925.53025572632 2177.04892378664
6261.84750225023 1924.63262780944 2176.67275405161
6262.13454545455 1923.73262230474 2176.29646483489
6262.42158865887 1922.83022742763 2175.92005613649
6262.70863186319 1921.92543130571 2175.54352795639
6262.99567506751 1921.01822197785 2175.16688029461
6263.28271827183 1920.10858739334 2174.79011315113
6263.56976147615 1919.19651541097 2174.41322652597
6263.85680468047 1918.28199379815 2174.03622041912
6264.14384788479 1917.36501022994 2173.65909483058
6264.43089108911 1916.44555228817 2173.28184976035
6264.71793429343 1915.52360746047 2172.90448520843
6265.00497749775 1914.59916313932 2172.52700117482
6265.29202070207 1913.67220662109 2172.14939765952
6265.57906390639 1912.74272510504 2171.77167466254
6265.86610711071 1911.81070569235 2171.39383218386
6266.15315031503 1910.87613538512 2171.0158702235
6266.44019351935 1909.93900108532 2170.63778878144
6266.72723672367 1908.99928959378 2170.2595878577
6267.01427992799 1908.05698760917 2169.88126745227
6267.30132313231 1907.11208172689 2169.50282756515
6267.58836633663 1906.16455843803 2169.12426819634
6267.87540954095 1905.2144041283 2168.74558934585
6268.16245274528 1904.26160507689 2168.36679101366
6268.4494959496 1903.30614745539 2167.98787319978
6268.73653915392 1902.34801732665 2167.60883590422
6269.02358235824 1901.38720064364 2167.22967912697
6269.31062556256 1900.42368324826 2166.85040286802
6269.59766876688 1899.45745087024 2166.47100712739
6269.8847119712 1898.48848912588 2166.09149190507
6270.17175517552 1897.51678351687 2165.71185720106
6270.45879837984 1896.54231942908 2165.33210301536
6270.74584158416 1895.5650821313 2164.95222934797
6271.03288478848 1894.58505677402 2164.5722361989
6271.3199279928 1893.60222838812 2164.19212356813
6271.60697119712 1892.61658188361 2163.81189145568
6271.89401440144 1891.62810204833 2163.43153986153
6272.18105760576 1890.63677354658 2163.0510687857
6272.46810081008 1889.64258091785 2162.67047822818
6272.7551440144 1888.6455085754 2162.28976818897
6273.04218721872 1887.64554080491 2161.90893866807
6273.32923042304 1886.64266176309 2161.52798966548
6273.61627362736 1885.63685547625 2161.1469211812
6273.90331683168 1884.62810583888 2160.76573321524
